port_code,ptent_yr,voyage_no,callsgn,vessel_name,vessel_type_name,vessel_nationality_code,vessel_nationality_name,mrn_no,bl_no,master_bl_no,io_se_code,io_se_name,facility_name,cargo_se_name,cargo_name_raw,dg_un_no,cargo_basis,package_type_name,unload_method_name,vol_ton_unit_name,vol_ton,weight_ton,pod_name,pol_name,arrival_at_utc,customs_progress_status_name,source_system,source_table,collected_at_utc,quality_flag,is_synthetic
KRUSN,2026,053,5LXE3,LUCKNAM,원유운반선,KR,대한민국,MRN33194,BL336371,MBL30444,I,수출,가스부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,7530.3,7530.3,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,124,210019,동수1,석유제품운반선,KR,대한민국,MRN30673,BL734320,MBL50564,I,수출,신항일반부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,46774.4,46774.4,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,060,210019,동수1,석유제품운반선,KR,대한민국,MRN32683,BL345589,MBL10202,I,수입,온산1부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,14597.3,14597.3,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,171,BPBP5,DING HENG 22,석유제품운반선,KR,대한민국,MRN29461,BL938869,MBL40140,O,수입,SK2부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,9944.6,9944.6,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,027,9V9441,TORM GEMMA,원유운반선,KR,대한민국,MRN57452,BL546480,MBL83922,I,수입,SK8부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,28712.4,28712.4,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,017,9V9441,TORM GEMMA,원유운반선,KR,대한민국,MRN24563,BL357273,MBL70298,I,수입,OTK1부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,47330.0,47330.0,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,103,9V9441,TORM GEMMA,원유운반선,KR,대한민국,MRN57923,BL321117,MBL54024,O,수입,SK8부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,3280.9,3280.9,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,085,220031,대산,석유제품운반선,KR,대한민국,MRN83276,BL914704,MBL80627,O,수입,제3부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,9242.0,9242.0,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,039,220031,대산,석유제품운반선,KR,대한민국,MRN62417,BL402968,MBL73748,I,수입,온산1부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,8830.8,8830.8,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,012,088443,이에스 로즈,석유제품운반선,KR,대한민국,MRN40000,BL581176,MBL86314,O,수입,정일1부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,2960.3,2960.3,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,183,3E2396,SAEHAN CARINA,LPG운반선,KR,대한민국,MRN49101,BL393589,MBL30117,I,수입,SK8부두,액체,LPG,1075,PORT-MIS 실선종 기반,벌크,펌프,TON,20983.4,20983.4,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,030,3E2396,SAEHAN CARINA,LPG운반선,KR,대한민국,MRN60874,BL587258,MBL87745,O,수출,S-Oil 1부두,액체,LPG,1075,PORT-MIS 실선종 기반,벌크,펌프,TON,10981.9,10981.9,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,178,D7DD,오션에이스11,석유제품운반선,KR,대한민국,MRN91836,BL769127,MBL87597,I,수입,정일1부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,5055.0,5055.0,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,056,V7B2983,에프씨 아도니스,석유제품운반선,KR,대한민국,MRN17210,BL813018,MBL15687,O,수입,SK8부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,49388.8,49388.8,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,100,SVEB5,METRO LIVAS,원유운반선,KR,대한민국,MRN73442,BL107138,MBL80652,I,수입,온산1부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,45356.5,45356.5,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,086,SVEB5,METRO LIVAS,원유운반선,KR,대한민국,MRN23950,BL148440,MBL51761,O,수출,SK2부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,23196.0,23196.0,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,183,D7XG,인피니티 삼부,석유제품운반선,KR,대한민국,MRN40517,BL367322,MBL39246,I,수입,정일1부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,39039.8,39039.8,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,086,D8DX,씨가스,LPG운반선,KR,대한민국,MRN83810,BL393564,MBL62166,O,수입,제3부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,49909.6,49909.6,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,019,240017,할라크,석유제품운반선,KR,대한민국,MRN59556,BL596234,MBL52226,I,수출,제3부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,42607.6,42607.6,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,101,D7OO,골든 키 하나호,석유제품운반선,KR,대한민국,MRN15086,BL757120,MBL37182,I,수출,온산1부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,40916.3,40916.3,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,074,3FTH3,BUENA LUNA,LPG운반선,KR,대한민국,MRN63236,BL903203,MBL21593,O,수입,SK8부두,액체,LPG,1075,PORT-MIS 실선종 기반,벌크,펌프,TON,38012.4,38012.4,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,122,3FTH3,BUENA LUNA,LPG운반선,KR,대한민국,MRN59741,BL203273,MBL60266,I,수출,제3부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,49000.5,49000.5,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,058,3FTH3,BUENA LUNA,LPG운반선,KR,대한민국,MRN86945,BL834207,MBL73780,I,수출,S-Oil 1부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,7422.8,7422.8,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,187,D8FO,디엘 로터스,LPG운반선,KR,대한민국,MRN39953,BL676918,MBL22899,O,수출,SK2부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,2474.8,2474.8,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,184,D8FO,디엘 로터스,LPG운반선,KR,대한민국,MRN15556,BL626143,MBL92995,I,수입,SK8부두,액체,프로판,1978,PORT-MIS 실선종 기반,벌크,펌프,TON,16423.0,16423.0,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,152,3E3699,ENEOS WISDOM,LPG운반선,KR,대한민국,MRN63576,BL306620,MBL44929,O,수출,제3부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,47877.6,47877.6,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,098,3E3699,ENEOS WISDOM,LPG운반선,KR,대한민국,MRN26829,BL132314,MBL86874,O,수입,신항일반부두,액체,프로판,1978,PORT-MIS 실선종 기반,벌크,펌프,TON,16642.2,16642.2,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,107,D7CQ,우진,석유제품운반선,KR,대한민국,MRN21190,BL134116,MBL55120,O,수입,온산1부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,38178.5,38178.5,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,106,D7CQ,우진,석유제품운반선,KR,대한민국,MRN85301,BL313334,MBL52223,I,수입,SK8부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,21190.8,21190.8,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,069,BPXC6,YUAN SHAN 9,LPG운반선,KR,대한민국,MRN71637,BL924562,MBL10597,O,수출,신항일반부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,13542.9,13542.9,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,140,3E7418,TORERO,기타유조선,KR,대한민국,MRN61382,BL276459,MBL15541,I,수입,OTK1부두,액체,석유제품(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,14912.3,14912.3,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,037,3E7418,TORERO,기타유조선,KR,대한민국,MRN78706,BL246878,MBL49297,I,수출,제3부두,액체,석유제품(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,12971.8,12971.8,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,093,DSQH9,뉴 글로벌,석유제품운반선,KR,대한민국,MRN74029,BL957267,MBL40449,O,수출,신항일반부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,38874.3,38874.3,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,055,DSQH9,뉴 글로벌,석유제품운반선,KR,대한민국,MRN57842,BL470248,MBL39294,I,수입,OTK1부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,44302.0,44302.0,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,177,SVEA8,SEA ORCA,석유제품운반선,KR,대한민국,MRN23922,BL389822,MBL38239,O,수입,S-Oil 1부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,21642.6,21642.6,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,108,BURT,CHANG HANG FEI CUI,석유제품운반선,KR,대한민국,MRN20858,BL638749,MBL67630,O,수입,OTK1부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,42192.4,42192.4,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,176,BURT,CHANG HANG FEI CUI,석유제품운반선,KR,대한민국,MRN81494,BL382223,MBL17936,O,수입,제3부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,27509.4,27509.4,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,027,BURT,CHANG HANG FEI CUI,석유제품운반선,KR,대한민국,MRN97542,BL623649,MBL76154,I,수출,정일1부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,6038.1,6038.1,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,020,150035,한유파이오니아,석유제품운반선,KR,대한민국,MRN27414,BL871275,MBL24134,I,수입,신항일반부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,16584.9,16584.9,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,135,150035,한유파이오니아,석유제품운반선,KR,대한민국,MRN80300,BL348688,MBL86594,I,수출,SK8부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,38887.1,38887.1,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,056,BPNT4,TONG ZHOU 6,LPG운반선,KR,대한민국,MRN90963,BL951778,MBL40159,O,수입,OTK1부두,액체,LPG,1075,PORT-MIS 실선종 기반,벌크,펌프,TON,33290.2,33290.2,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,177,DSME,우림 7,석유제품운반선,KR,대한민국,MRN96325,BL160825,MBL57240,O,수입,SK2부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,14494.8,14494.8,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,019,DSME,우림 7,석유제품운반선,KR,대한민국,MRN85889,BL105188,MBL34314,I,수입,온산1부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,27312.9,27312.9,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,154,DSME,우림 7,석유제품운반선,KR,대한민국,MRN96263,BL806532,MBL54228,O,수출,제3부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,41781.2,41781.2,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,162,912KG,케이티에스 골드,케미칼운반선,KR,대한민국,MRN70097,BL194990,MBL44226,O,수입,신항일반부두,액체,스티렌,2055,PORT-MIS 실선종 기반,벌크,펌프,TON,17710.4,17710.4,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,088,912KG,케이티에스 골드,케미칼운반선,KR,대한민국,MRN67769,BL282496,MBL28098,I,수입,신항일반부두,액체,톨루엔,1294,PORT-MIS 실선종 기반,벌크,펌프,TON,49765.7,49765.7,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,018,912KG,케이티에스 골드,케미칼운반선,KR,대한민국,MRN44350,BL916808,MBL38705,I,수출,S-Oil 1부두,액체,메탄올,1230,PORT-MIS 실선종 기반,벌크,펌프,TON,12471.5,12471.5,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,108,9V9449,TORM GENESIS,원유운반선,KR,대한민국,MRN55767,BL192962,MBL24995,I,수입,SK2부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,41164.4,41164.4,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,115,9V9449,TORM GENESIS,원유운반선,KR,대한민국,MRN84874,BL697233,MBL64392,O,수출,제4부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,11246.0,11246.0,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,142,D7QA,거제 코델리아,석유제품운반선,KR,대한민국,MRN57905,BL696072,MBL82652,O,수입,가스부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,40078.2,40078.2,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,097,084570,에프씨 그레이스호,석유제품운반선,KR,대한민국,MRN97775,BL907076,MBL33321,I,수입,SK2부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,8591.0,8591.0,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,070,160014,범 강,석유제품운반선,KR,대한민국,MRN38323,BL794265,MBL87339,O,수입,온산1부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,22239.2,22239.2,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,019,160014,범 강,석유제품운반선,KR,대한민국,MRN69619,BL507373,MBL29593,O,수입,온산1부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,5608.9,5608.9,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,085,160014,범 강,석유제품운반선,KR,대한민국,MRN17240,BL836199,MBL94698,I,수출,SK2부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,45515.5,45515.5,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,108,BPFA2,YONG BO,원유운반선,KR,대한민국,MRN21672,BL289340,MBL97213,I,수출,신항일반부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,21158.7,21158.7,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,126,BPFA2,YONG BO,원유운반선,KR,대한민국,MRN19279,BL563613,MBL28092,I,수출,SK8부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,18536.7,18536.7,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,046,BPFA2,YONG BO,원유운반선,KR,대한민국,MRN23467,BL837370,MBL96030,I,수입,SK2부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,45502.8,45502.8,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,152,5LVP7,CAPE ATHOS,석유제품운반선,KR,대한민국,MRN80425,BL980576,MBL46355,O,수출,SK8부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,4326.0,4326.0,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,104,D7LQ,제3에스제이가스호,LPG운반선,KR,대한민국,MRN69362,BL751488,MBL67725,O,수출,온산1부두,액체,프로판,1978,PORT-MIS 실선종 기반,벌크,펌프,TON,33339.9,33339.9,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,195,D7LQ,제3에스제이가스호,LPG운반선,KR,대한민국,MRN11586,BL752998,MBL16037,I,수출,제4부두,액체,LPG,1075,PORT-MIS 실선종 기반,벌크,펌프,TON,7091.9,7091.9,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,033,3E8973,SAEHAN OLIVIA,케미칼운반선,KR,대한민국,MRN18374,BL821227,MBL79859,I,수출,정일1부두,액체,자일렌,1307,PORT-MIS 실선종 기반,벌크,펌프,TON,49920.8,49920.8,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,070,3E8973,SAEHAN OLIVIA,케미칼운반선,KR,대한민국,MRN17803,BL482259,MBL44314,I,수입,제3부두,액체,메탄올,1230,PORT-MIS 실선종 기반,벌크,펌프,TON,25885.2,25885.2,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,173,3E8973,SAEHAN OLIVIA,케미칼운반선,KR,대한민국,MRN10287,BL236323,MBL14506,I,수입,SK2부두,액체,메탄올,1230,PORT-MIS 실선종 기반,벌크,펌프,TON,37571.1,37571.1,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,081,5LVB7,JARAMA,석유제품운반선,KR,대한민국,MRN25928,BL314467,MBL13691,I,수출,제3부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,1948.8,1948.8,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,037,171071,티앤 레아,석유제품운반선,KR,대한민국,MRN17034,BL675543,MBL36157,O,수입,정일1부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,25779.9,25779.9,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,012,171071,티앤 레아,석유제품운반선,KR,대한민국,MRN32786,BL108248,MBL35699,I,수출,SK8부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,20049.0,20049.0,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,128,240008,정성,석유제품운반선,KR,대한민국,MRN85348,BL142515,MBL83508,O,수출,가스부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,627.4,627.4,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,111,240008,정성,석유제품운반선,KR,대한민국,MRN72611,BL948842,MBL12011,I,수입,정일1부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,21486.6,21486.6,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,016,240008,정성,석유제품운반선,KR,대한민국,MRN61880,BL937817,MBL17547,O,수출,신항일반부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,36331.4,36331.4,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
